Gender,Age,Class,Section,Math_Score,Science_Score,English_Score,Attendance_Percentage,Study_Hours_per_Week,Internet_Access,Parental_Education,Family_Income,Extracurricular_Participation,Health_Issues,Assignment_Submission_Rate,Result,Exam_Year,Exam_Month,Exam_date,Exam_DayofWeek,Family_Income_log
female,17.0,11,C,40.0,15.0,4.0,73.9,34.0,no,not_reported,120000.0,sometimes,depression,0.77,pass,2022.0,March,3.0,Thursday,11.695255355062795
female,16.0,12,B,11.0,23.0,78.0,46.43,31.0,no,graduate,100000.0,no,diabetes,0.93,fail,2024.0,May,22.0,Wednesday,11.51293546492023
male,17.0,11,C,84.0,49.0,52.0,84.36,20.0,yes,not_reported,40000.0,yes,not_reported,0.63,fail,2021.0,March,15.0,Monday,10.596659732783579
female,16.0,12,A,8.0,99.0,42.0,51.06,24.0,no,not_reported,40000.0,sometimes,anxiety,0.9,fail,2019.0,May,25.0,Saturday,10.596659732783579
male,17.0,11,B,75.0,94.0,78.0,68.39,20.0,yes,not_reported,25000.0,sometimes,not_reported,0.9,pass,2024.0,August,26.0,Monday,10.12667110305036
male,18.0,12,A,46.0,79.0,40.0,46.24,35.0,no,graduate,120000.0,sometimes,asthma,0.91,pass,2025.0,August,14.0,Thursday,11.695255355062795
male,15.0,10,C,73.0,58.0,47.0,89.15,38.0,no,high_school,180000.0,yes,anxiety,0.81,fail,2025.0,August,29.0,Friday,12.100717685412471
unknown,17.0,11,A,43.0,35.0,98.0,94.09,20.0,yes,graduate,145000.0,sometimes,depression,0.97,pass,2020.0,December,12.0,Saturday,11.884495917930655
male,17.0,11,C,35.0,55.0,68.0,58.09,14.0,no,post_graduate,85000.0,no,asthma,0.09,fail,2019.0,August,10.0,Saturday,11.350418300109132
female,17.0,11,B,81.0,81.0,69.0,83.54,20.0,yes,not_reported,10000.0,yes,depression,0.47,fail,2019.0,November,23.0,Saturday,9.210440366976517
male,17.0,11,D,42.0,49.0,76.0,42.78,16.0,no,not_reported,175000.0,sometimes,not_reported,0.52,pass,2019.0,July,17.0,Wednesday,12.07254696717504
female,16.0,11,B,58.0,97.0,21.0,69.07,20.0,yes,graduate,75000.0,sometimes,not_reported,0.05,pass,2019.0,May,26.0,Sunday,11.225256725762893
female,17.0,10,A,0.0,92.0,29.0,92.12,23.0,yes,not_reported,90000.0,sometimes,depression,0.96,pass,2023.0,January,20.0,Friday,11.407576060361786
unknown,17.0,11,B,70.0,19.0,63.0,43.52,20.0,no,not_reported,25000.0,sometimes,not_reported,0.61,pass,2019.0,March,26.0,Tuesday,10.12667110305036
male,17.0,11,B,51.0,64.0,98.0,98.32,20.0,yes,graduate,195000.0,yes,anxiety,0.87,fail,2022.0,December,7.0,Wednesday,12.180759965737863
male,17.0,11,D,8.0,20.0,0.0,67.45,21.0,no,post_graduate,70000.0,sometimes,depression,0.9,pass,2019.0,August,26.0,Monday,11.156264806643742
female,15.0,12,B,54.0,83.0,77.0,89.29,20.0,no,post_graduate,130000.0,sometimes,diabetes,0.01,fail,2021.0,October,1.0,Friday,11.775297421715827
male,16.0,11,C,96.0,88.0,19.0,59.93,31.0,yes,high_school,80000.0,sometimes,not_reported,0.34,fail,2025.0,August,13.0,Wednesday,11.289794413577894
unknown,17.0,11,B,98.0,86.0,14.0,73.98,23.0,yes,not_reported,10000.0,sometimes,depression,0.81,fail,2022.0,January,11.0,Tuesday,9.210440366976517
male,17.0,11,A,4.0,99.0,70.0,78.1,31.0,no,graduate,150000.0,sometimes,not_reported,0.16,pass,2019.0,April,20.0,Saturday,11.918397239722838
unknown,16.0,12,D,49.0,67.0,77.0,91.97,29.0,yes,graduate,100000.0,no,not_reported,0.47,pass,2024.0,April,30.0,Tuesday,11.51293546492023
unknown,16.0,11,B,17.0,98.0,18.0,41.57,23.0,no,not_reported,100000.0,yes,not_reported,0.55,fail,2025.0,October,28.0,Tuesday,11.51293546492023
female,18.0,11,C,69.0,74.0,83.0,84.35,30.0,no,post_graduate,115000.0,sometimes,not_reported,0.35,fail,2019.0,May,18.0,Saturday,11.652696102959753
unknown,16.0,10,A,64.0,73.0,60.0,42.92,16.0,yes,graduate,120000.0,sometimes,depression,0.03,pass,2020.0,July,6.0,Monday,11.695255355062795
female,18.0,11,B,49.0,36.0,93.0,88.08,24.0,no,graduate,110000.0,yes,asthma,0.79,pass,2019.0,July,28.0,Sunday,11.608244735642321
female,17.0,11,B,47.0,38.0,81.0,74.04,20.0,no,graduate,30000.0,sometimes,diabetes,0.71,pass,2018.0,April,16.0,Monday,10.308985993422082
male,16.0,12,C,43.0,52.0,10.0,56.66,20.0,yes,graduate,85000.0,yes,asthma,0.79,fail,2024.0,June,18.0,Thursday,11.350418300109132
male,16.0,12,D,50.0,87.0,14.0,97.1,32.0,no,graduate,95000.0,no,depression,0.18,pass,2019.0,September,3.0,Tuesday,11.461642696843066
female,15.0,11,A,56.0,4.0,32.0,73.8,38.0,yes,not_reported,185000.0,sometimes,asthma,0.24,pass,2024.0,October,23.0,Wednesday,12.128116509451258
female,17.0,11,D,10.0,13.0,14.0,90.11,37.0,yes,not_reported,45000.0,sometimes,not_reported,0.26,pass,2022.0,August,7.0,Sunday,10.714439990727769
unknown,18.0,12,B,25.0,46.0,76.0,52.86,11.0,no,high_school,145000.0,sometimes,not_reported,0.42,pass,2021.0,May,11.0,Tuesday,11.884495917930655
unknown,18.0,11,C,90.0,49.0,81.0,78.08,0.0,yes,not_reported,105000.0,sometimes,diabetes,0.39,pass,2022.0,April,23.0,Saturday,11.561725152903833
female,17.0,10,A,39.0,35.0,10.0,80.51,27.0,no,graduate,80000.0,no,asthma,0.55,pass,2018.0,December,31.0,Monday,11.289794413577894
unknown,17.0,11,D,86.0,7.0,50.0,54.83,37.0,no,post_graduate,170000.0,sometimes,asthma,0.79,fail,2023.0,April,11.0,Tuesday,12.04355959836804
female,16.0,12,A,9.0,72.0,76.0,69.05,5.0,no,graduate,130000.0,sometimes,depression,0.42,pass,2018.0,October,25.0,Thursday,11.775297421715827
female,16.0,12,A,22.0,39.0,42.0,68.82,4.0,no,not_reported,105000.0,yes,not_reported,0.82,fail,2021.0,September,11.0,Saturday,11.561725152903833
unknown,17.0,11,A,51.0,7.0,40.0,72.07,20.0,no,high_school,105000.0,no,not_reported,0.74,fail,2019.0,September,29.0,Sunday,11.561725152903833
male,17.0,11,B,20.0,76.0,18.0,84.51,20.0,yes,high_school,105000.0,sometimes,diabetes,0.99,fail,2018.0,May,29.0,Tuesday,11.561725152903833
unknown,17.0,11,B,6.0,48.0,98.0,46.06,20.0,no,high_school,35000.0,sometimes,not_reported,0.95,pass,2020.0,June,8.0,Monday,10.463131911491967
female,16.0,12,C,5.0,50.0,81.0,85.92,20.0,yes,graduate,160000.0,sometimes,diabetes,0.72,fail,2021.0,November,25.0,Thursday,11.982935344196433
female,16.0,12,B,61.0,71.0,54.0,81.61,20.0,yes,graduate,190000.0,no,diabetes,0.55,pass,2018.0,July,14.0,Saturday,12.154784614286667
female,17.0,11,A,26.0,3.0,96.0,98.28,10.0,no,post_graduate,95000.0,sometimes,not_reported,0.68,pass,2025.0,July,19.0,Saturday,11.461642696843066
female,16.0,12,D,74.0,11.0,22.0,97.46,37.0,yes,post_graduate,30000.0,sometimes,not_reported,0.95,pass,2021.0,October,11.0,Monday,10.308985993422082
unknown,16.0,12,B,31.0,82.0,64.0,64.04,18.0,no,not_reported,40000.0,sometimes,asthma,0.89,pass,2020.0,October,2.0,Friday,10.596659732783579
male,17.0,11,A,61.0,10.0,31.0,55.17,20.0,no,high_school,185000.0,sometimes,not_reported,0.13,pass,2018.0,June,29.0,Friday,12.128116509451258
female,16.0,12,D,90.0,94.0,29.0,86.63,2.0,no,high_school,70000.0,yes,depression,0.54,pass,2020.0,June,24.0,Wednesday,11.156264806643742
unknown,17.0,10,A,96.0,86.0,25.0,65.54,15.0,no,post_graduate,195000.0,sometimes,not_reported,0.13,fail,2025.0,April,5.0,Saturday,12.180759965737863
unknown,17.0,11,B,92.0,82.0,54.0,97.73,39.0,yes,graduate,50000.0,sometimes,diabetes,0.84,fail,2025.0,October,6.0,Monday,10.819798284210286
unknown,16.0,12,C,64.0,20.0,83.0,73.12,20.0,no,high_school,130000.0,no,not_reported,0.43,pass,2019.0,April,7.0,Sunday,11.775297421715827
female,18.0,11,C,95.0,67.0,62.0,45.93,37.0,no,post_graduate,180000.0,yes,diabetes,0.68,pass,2019.0,December,6.0,Friday,12.100717685412471
female,16.0,12,B,92.0,1.0,16.0,44.85,4.0,yes,not_reported,155000.0,sometimes,not_reported,0.03,pass,2018.0,June,4.0,Monday,11.951186847493476
unknown,16.0,12,B,83.0,67.0,47.0,43.52,36.0,yes,post_graduate,35000.0,sometimes,not_reported,0.37,fail,2020.0,July,8.0,Wednesday,10.463131911491967
male,17.0,11,C,8.0,16.0,30.0,71.7,20.0,yes,not_reported,65000.0,no,diabetes,0.74,pass,2025.0,March,23.0,Sunday,11.082157933374816
unknown,17.0,10,A,43.0,5.0,92.0,52.07,35.0,yes,high_school,70000.0,sometimes,not_reported,0.41,pass,2023.0,April,29.0,Saturday,11.156264806643742
female,17.0,11,B,4.0,51.0,3.0,74.8,40.0,yes,high_school,40000.0,yes,not_reported,0.5,fail,2020.0,November,1.0,Sunday,10.596659732783579
unknown,15.0,12,B,50.0,67.0,11.0,91.07,4.0,yes,not_reported,135000.0,sometimes,diabetes,0.58,pass,2018.0,November,16.0,Friday,11.813037464800539
female,15.0,11,A,62.0,0.0,98.0,51.57,18.0,yes,graduate,105000.0,sometimes,not_reported,0.04,fail,2024.0,July,8.0,Monday,11.561725152903833
female,17.0,11,C,54.0,82.0,50.0,61.93,36.0,yes,not_reported,75000.0,no,anxiety,0.69,fail,2022.0,October,5.0,Wednesday,11.225256725762893
unknown,17.0,12,B,59.0,92.0,1.0,46.49,34.0,yes,post_graduate,100000.0,no,not_reported,0.44,pass,2018.0,October,8.0,Monday,11.51293546492023
female,15.0,12,D,69.0,86.0,7.0,42.07,10.0,no,post_graduate,130000.0,sometimes,not_reported,0.02,pass,2025.0,October,20.0,Monday,11.775297421715827
female,16.0,12,D,97.0,65.0,17.0,58.01,20.0,yes,graduate,140000.0,sometimes,diabetes,0.41,fail,2023.0,September,16.0,Saturday,11.849404844423074
female,18.0,11,A,57.0,57.0,57.0,64.4,27.0,yes,not_reported,65000.0,sometimes,not_reported,0.25,fail,2022.0,October,1.0,Saturday,11.082157933374816
male,17.0,10,A,67.0,22.0,2.0,84.33,17.0,no,not_reported,85000.0,sometimes,not_reported,0.02,pass,2018.0,January,21.0,Sunday,11.350418300109132
female,17.0,10,A,33.0,29.0,74.0,59.53,8.0,no,not_reported,95000.0,yes,not_reported,0.98,pass,2025.0,January,16.0,Thursday,11.461642696843066
unknown,17.0,11,A,76.0,65.0,14.0,70.64,19.0,yes,post_graduate,120000.0,sometimes,not_reported,0.17,pass,2021.0,March,11.0,Thursday,11.695255355062795
unknown,17.0,11,B,22.0,47.0,12.0,97.86,20.0,no,not_reported,85000.0,no,not_reported,0.21,fail,2021.0,June,21.0,Monday,11.350418300109132
male,17.0,11,D,51.0,31.0,87.0,77.46,16.0,yes,high_school,50000.0,sometimes,not_reported,0.49,fail,2018.0,June,14.0,Thursday,10.819798284210286
male,17.0,11,B,47.0,34.0,25.0,59.26,2.0,no,not_reported,50000.0,sometimes,not_reported,0.69,pass,2023.0,May,15.0,Monday,10.819798284210286
unknown,16.0,11,B,35.0,27.0,59.0,88.86,20.0,no,high_school,75000.0,sometimes,anxiety,0.15,fail,2023.0,October,14.0,Saturday,11.225256725762893
female,17.0,11,C,26.0,66.0,26.0,89.05,26.0,no,not_reported,105000.0,no,not_reported,0.91,fail,2024.0,August,10.0,Saturday,11.561725152903833
unknown,16.0,12,B,26.0,88.0,64.0,96.39,28.0,yes,not_reported,115000.0,sometimes,anxiety,0.68,pass,2022.0,January,28.0,Friday,11.652696102959753
male,17.0,12,B,5.0,53.0,83.0,90.33,20.0,yes,post_graduate,115000.0,no,not_reported,0.96,fail,2019.0,May,22.0,Wednesday,11.652696102959753
female,17.0,11,B,56.0,5.0,68.0,46.94,30.0,no,post_graduate,90000.0,no,anxiety,0.1,pass,2020.0,October,4.0,Sunday,11.407576060361786
male,16.0,12,C,93.0,32.0,29.0,86.19,20.0,no,graduate,155000.0,no,not_reported,0.01,pass,2019.0,August,21.0,Wednesday,11.951186847493476
unknown,16.0,12,B,20.0,52.0,55.0,42.18,26.0,no,graduate,165000.0,sometimes,not_reported,0.33,fail,2023.0,June,18.0,Sunday,12.013706813470414
unknown,15.0,10,A,48.0,49.0,3.0,84.29,25.0,yes,not_reported,45000.0,yes,not_reported,0.11,pass,2023.0,September,6.0,Wednesday,10.714439990727769
unknown,16.0,12,C,48.0,61.0,97.0,48.27,20.0,no,not_reported,195000.0,sometimes,depression,0.01,fail,2021.0,May,31.0,Monday,12.180759965737863
male,16.0,12,C,91.0,40.0,100.0,73.88,20.0,no,not_reported,50000.0,sometimes,not_reported,0.54,fail,2021.0,August,12.0,Thursday,10.819798284210286
unknown,17.0,11,C,28.0,1.0,59.0,57.48,0.0,no,not_reported,105000.0,sometimes,not_reported,0.02,fail,2023.0,September,9.0,Saturday,11.561725152903833
unknown,17.0,11,B,93.0,99.0,13.0,72.74,31.0,no,high_school,25000.0,no,diabetes,0.63,fail,2020.0,July,22.0,Wednesday,10.12667110305036
female,17.0,11,D,2.0,82.0,59.0,63.41,12.0,yes,graduate,60000.0,no,depression,0.7,pass,2021.0,November,28.0,Sunday,11.002116507732017
unknown,16.0,12,B,83.0,90.0,45.0,74.82,20.0,yes,graduate,55000.0,yes,depression,0.99,fail,2023.0,April,1.0,Saturday,10.915106645867503
male,17.0,11,C,33.0,73.0,46.0,81.58,5.0,no,high_school,90000.0,sometimes,depression,0.72,fail,2019.0,April,25.0,Thursday,11.407576060361786
unknown,16.0,12,C,4.0,23.0,82.0,81.99,16.0,yes,not_reported,195000.0,sometimes,diabetes,0.95,fail,2024.0,June,24.0,Monday,12.180759965737863
female,15.0,11,B,47.0,19.0,40.0,91.72,38.0,yes,not_reported,60000.0,sometimes,depression,0.65,fail,2020.0,August,28.0,Friday,11.002116507732017
male,17.0,10,B,21.0,57.0,90.0,98.49,8.0,no,not_reported,130000.0,sometimes,diabetes,0.75,pass,2019.0,October,14.0,Monday,11.775297421715827
male,17.0,10,A,14.0,90.0,12.0,77.52,18.0,yes,post_graduate,140000.0,no,asthma,0.59,fail,2025.0,November,5.0,Wednesday,11.849404844423074
male,17.0,11,C,6.0,54.0,8.0,59.83,7.0,yes,post_graduate,75000.0,no,depression,0.91,pass,2024.0,October,7.0,Monday,11.225256725762893
female,17.0,12,B,17.0,44.0,8.0,71.95,38.0,no,post_graduate,85000.0,no,diabetes,0.17,fail,2025.0,June,17.0,Tuesday,11.350418300109132
female,17.0,10,B,13.0,73.0,51.0,41.59,12.0,no,graduate,170000.0,sometimes,not_reported,0.25,fail,2020.0,August,20.0,Thursday,12.04355959836804
female,16.0,12,C,58.0,74.0,41.0,61.93,20.0,yes,graduate,110000.0,sometimes,depression,0.11,pass,2025.0,February,5.0,Wednesday,11.608244735642321
unknown,17.0,11,A,88.0,64.0,74.0,61.21,28.0,yes,post_graduate,160000.0,no,depression,0.42,fail,2020.0,February,11.0,Tuesday,11.982935344196433
female,16.0,12,A,65.0,30.0,97.0,81.98,1.0,no,graduate,55000.0,sometimes,diabetes,0.61,pass,2018.0,October,3.0,Wednesday,10.915106645867503
male,17.0,10,D,38.0,14.0,96.0,56.08,20.0,yes,post_graduate,70000.0,yes,depression,0.38,pass,2021.0,February,11.0,Thursday,11.156264806643742
female,17.0,11,B,59.0,54.0,81.0,72.9,36.0,no,not_reported,175000.0,sometimes,anxiety,0.76,pass,2024.0,October,21.0,Monday,12.07254696717504
female,17.0,11,B,78.0,8.0,77.0,64.35,37.0,yes,not_reported,105000.0,sometimes,depression,0.89,fail,2023.0,June,24.0,Saturday,11.561725152903833
female,17.0,11,B,97.0,74.0,97.0,84.13,12.0,no,not_reported,125000.0,sometimes,depression,0.93,fail,2021.0,April,12.0,Monday,11.736077016252437
female,18.0,11,B,84.0,10.0,10.0,79.97,18.0,no,not_reported,20000.0,no,anxiety,0.5,fail,2020.0,April,22.0,Wednesday,9.90353755128617
male,17.0,10,C,65.0,51.0,11.0,88.62,20.0,yes,post_graduate,55000.0,sometimes,not_reported,0.88,pass,2019.0,September,15.0,Sunday,10.915106645867503
male,16.0,12,C,70.0,9.0,18.0,96.01,20.0,yes,not_reported,150000.0,yes,not_reported,0.88,pass,2020.0,December,21.0,Monday,11.918397239722838
male,17.0,11,A,78.0,42.0,83.0,77.84,20.0,no,not_reported,95000.0,sometimes,depression,0.65,pass,2022.0,June,20.0,Monday,11.461642696843066
male,17.0,11,B,99.0,82.0,36.0,70.52,37.0,yes,post_graduate,130000.0,sometimes,diabetes,0.28,pass,2021.0,March,11.0,Thursday,11.775297421715827
male,16.0,12,B,83.0,50.0,51.0,79.52,22.0,no,not_reported,105000.0,no,asthma,0.96,pass,2020.0,May,25.0,Monday,11.561725152903833
female,17.0,11,A,99.0,85.0,61.0,60.96,20.0,yes,post_graduate,25000.0,no,not_reported,0.66,fail,2023.0,September,27.0,Wednesday,10.12667110305036
female,16.0,12,A,66.0,75.0,34.0,60.87,25.0,yes,post_graduate,60000.0,no,asthma,0.15,pass,2025.0,December,17.0,Wednesday,11.002116507732017
male,17.0,11,A,63.0,44.0,27.0,73.43,17.0,no,not_reported,115000.0,sometimes,asthma,0.51,pass,2025.0,August,2.0,Saturday,11.652696102959753
female,18.0,12,C,52.0,81.0,99.0,48.88,4.0,yes,post_graduate,45000.0,sometimes,anxiety,0.46,fail,2019.0,March,14.0,Thursday,10.714439990727769
female,17.0,10,A,56.0,12.0,93.0,52.88,5.0,yes,not_reported,100000.0,sometimes,asthma,0.7,pass,2021.0,August,5.0,Thursday,11.51293546492023
male,17.0,11,C,96.0,77.0,92.0,97.27,28.0,no,graduate,75000.0,no,not_reported,0.17,fail,2018.0,October,18.0,Thursday,11.225256725762893
male,17.0,12,A,77.0,42.0,73.0,41.7,12.0,no,high_school,20000.0,sometimes,asthma,0.48,fail,2020.0,February,27.0,Thursday,9.90353755128617
female,17.0,11,C,88.0,72.0,74.0,86.0,6.0,yes,high_school,30000.0,no,not_reported,0.16,fail,2022.0,January,27.0,Thursday,10.308985993422082
male,17.0,10,A,64.0,71.0,61.0,54.08,18.0,no,not_reported,105000.0,sometimes,asthma,0.1,fail,2020.0,July,22.0,Wednesday,11.561725152903833
male,17.0,10,A,98.0,66.0,73.0,91.08,15.0,yes,not_reported,180000.0,sometimes,not_reported,0.02,fail,2021.0,November,15.0,Monday,12.100717685412471
female,17.0,11,A,15.0,88.0,62.0,86.71,20.0,yes,post_graduate,15000.0,sometimes,not_reported,0.21,pass,2019.0,September,12.0,Thursday,9.61587214452889
female,17.0,11,A,51.0,66.0,16.0,66.16,20.0,no,not_reported,90000.0,sometimes,depression,0.8,pass,2025.0,January,22.0,Wednesday,11.407576060361786
male,17.0,10,A,60.0,63.0,27.0,91.45,39.0,no,post_graduate,100000.0,sometimes,diabetes,0.72,fail,2025.0,October,31.0,Friday,11.51293546492023
female,17.0,11,D,99.0,24.0,0.0,42.25,21.0,no,post_graduate,130000.0,sometimes,diabetes,0.8,pass,2020.0,February,11.0,Tuesday,11.775297421715827
unknown,16.0,12,B,82.0,84.0,95.0,81.89,17.0,no,post_graduate,150000.0,sometimes,depression,0.22,fail,2023.0,June,9.0,Friday,11.918397239722838
unknown,17.0,11,B,69.0,70.0,82.0,73.92,27.0,yes,graduate,35000.0,sometimes,depression,0.43,fail,2021.0,December,18.0,Saturday,10.463131911491967
male,16.0,12,B,92.0,70.0,83.0,59.46,19.0,yes,post_graduate,180000.0,yes,not_reported,0.99,fail,2021.0,November,4.0,Thursday,12.100717685412471
male,17.0,11,A,12.0,99.0,0.0,61.88,20.0,yes,not_reported,75000.0,yes,not_reported,0.66,pass,2021.0,July,20.0,Tuesday,11.225256725762893
unknown,18.0,11,B,76.0,43.0,79.0,49.29,20.0,no,not_reported,50000.0,sometimes,not_reported,0.95,fail,2021.0,January,18.0,Monday,10.819798284210286
unknown,18.0,12,C,100.0,18.0,70.0,92.23,20.0,yes,not_reported,155000.0,sometimes,not_reported,0.76,fail,2025.0,August,29.0,Friday,11.951186847493476
male,18.0,11,A,48.0,73.0,62.0,47.43,29.0,yes,post_graduate,75000.0,sometimes,asthma,0.39,pass,2023.0,March,18.0,Saturday,11.225256725762893
female,16.0,12,B,54.0,86.0,85.0,61.13,10.0,yes,post_graduate,170000.0,sometimes,depression,0.56,pass,2025.0,April,2.0,Wednesday,12.04355959836804
male,17.0,11,B,51.0,42.0,99.0,99.8,20.0,no,not_reported,165000.0,yes,not_reported,0.03,fail,2025.0,January,4.0,Saturday,12.013706813470414
female,17.0,11,B,13.0,0.0,18.0,99.59,20.0,no,post_graduate,150000.0,sometimes,not_reported,0.67,fail,2024.0,May,10.0,Friday,11.918397239722838
female,16.0,12,A,53.0,46.0,30.0,64.65,22.0,yes,not_reported,70000.0,sometimes,not_reported,0.18,fail,2024.0,November,9.0,Saturday,11.156264806643742
male,16.0,12,D,74.0,42.0,13.0,82.91,20.0,no,not_reported,105000.0,sometimes,not_reported,0.33,fail,2019.0,February,24.0,Sunday,11.561725152903833
male,15.0,11,B,52.0,20.0,20.0,97.8,39.0,no,graduate,165000.0,no,not_reported,0.27,pass,2018.0,December,2.0,Sunday,12.013706813470414
male,17.0,11,A,14.0,65.0,10.0,98.58,31.0,yes,high_school,190000.0,no,not_reported,0.25,fail,2024.0,January,2.0,Tuesday,12.154784614286667
female,15.0,11,A,69.0,94.0,43.0,76.14,5.0,no,not_reported,150000.0,sometimes,depression,0.38,fail,2023.0,April,28.0,Friday,11.918397239722838
female,15.0,12,B,60.0,70.0,40.0,91.11,14.0,yes,not_reported,165000.0,sometimes,asthma,0.69,fail,2024.0,November,23.0,Saturday,12.013706813470414
unknown,17.0,11,D,45.0,45.0,32.0,45.59,6.0,no,high_school,195000.0,sometimes,not_reported,0.87,fail,2019.0,April,2.0,Tuesday,12.180759965737863
male,16.0,10,C,77.0,73.0,13.0,88.09,22.0,yes,graduate,110000.0,sometimes,anxiety,0.44,pass,2022.0,September,24.0,Saturday,11.608244735642321
female,17.0,11,B,85.0,3.0,34.0,81.7,20.0,no,not_reported,110000.0,sometimes,depression,0.41,pass,2019.0,April,10.0,Wednesday,11.608244735642321
unknown,15.0,11,D,95.0,65.0,80.0,67.83,14.0,no,not_reported,10000.0,sometimes,not_reported,0.37,fail,2023.0,May,1.0,Monday,9.210440366976517
female,17.0,10,A,38.0,35.0,66.0,43.66,12.0,yes,graduate,105000.0,no,depression,0.27,pass,2023.0,August,6.0,Sunday,11.561725152903833
male,18.0,12,B,74.0,45.0,48.0,60.04,2.0,yes,high_school,80000.0,sometimes,diabetes,0.14,pass,2023.0,April,27.0,Thursday,11.289794413577894
female,16.0,12,A,50.0,36.0,88.0,93.33,25.0,no,high_school,165000.0,sometimes,asthma,0.17,pass,2021.0,February,1.0,Monday,12.013706813470414
male,17.0,10,A,37.0,49.0,86.0,46.57,0.0,no,post_graduate,175000.0,no,not_reported,0.19,fail,2024.0,June,18.0,Thursday,12.07254696717504
male,17.0,11,B,26.0,81.0,34.0,89.6,30.0,yes,graduate,65000.0,sometimes,asthma,0.63,fail,2023.0,May,30.0,Tuesday,11.082157933374816
female,17.0,11,A,83.0,63.0,79.0,58.47,17.0,yes,graduate,115000.0,yes,not_reported,0.85,pass,2019.0,July,12.0,Friday,11.652696102959753
male,16.0,12,A,27.0,91.0,83.0,48.11,30.0,no,post_graduate,45000.0,no,not_reported,0.18,fail,2018.0,January,22.0,Monday,10.714439990727769
female,16.0,12,D,82.0,67.0,0.0,81.66,31.0,yes,post_graduate,80000.0,sometimes,anxiety,0.79,fail,2025.0,October,25.0,Saturday,11.289794413577894
unknown,16.0,12,A,86.0,43.0,84.0,55.74,20.0,no,not_reported,30000.0,sometimes,asthma,0.28,fail,2024.0,March,6.0,Wednesday,10.308985993422082
unknown,17.0,11,B,8.0,68.0,33.0,86.84,14.0,no,high_school,150000.0,sometimes,not_reported,0.12,pass,2020.0,April,8.0,Wednesday,11.918397239722838
female,16.0,12,A,24.0,4.0,38.0,98.69,20.0,no,graduate,140000.0,sometimes,not_reported,1.0,pass,2022.0,November,22.0,Tuesday,11.849404844423074
female,18.0,11,D,94.0,88.0,44.0,72.37,0.0,no,post_graduate,50000.0,no,not_reported,0.72,pass,2025.0,March,31.0,Monday,10.819798284210286
female,17.0,12,A,28.0,90.0,14.0,65.25,10.0,no,not_reported,125000.0,sometimes,depression,0.5,pass,2019.0,May,7.0,Tuesday,11.736077016252437
unknown,17.0,11,A,64.0,65.0,33.0,64.5,10.0,no,graduate,25000.0,sometimes,not_reported,0.82,fail,2023.0,May,8.0,Monday,10.12667110305036
female,17.0,11,B,12.0,95.0,65.0,40.68,15.0,yes,high_school,75000.0,no,not_reported,0.37,fail,2018.0,December,21.0,Friday,11.225256725762893
male,17.0,11,C,81.0,31.0,7.0,40.46,23.0,yes,not_reported,60000.0,sometimes,not_reported,0.88,fail,2023.0,November,9.0,Thursday,11.002116507732017
